Date,Week,Open,High,Low,Close,Volume,Profit,HighLowDiff,OpenRelativePosition,CloseRelativePosition,RCIs,RCIm,RCIl,ADXdm,ADXdp,ADXadx,MACD,MACDsig
2010.03.09 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.10 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.10 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.10 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.10 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.10 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.10 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.03.11 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.11 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.11 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.11 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.11 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.12 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.12 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.12 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.12 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.12 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.12 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.15 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.03.15 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.15 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.15 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.15 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.15 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.16 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.16 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.16 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.16 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.16 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.16 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.03.17 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.17 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.17 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.17 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.17 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.18 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.18 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.18 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.18 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.18 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.18 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.19 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.03.19 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.19 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.19 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.19 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.19 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.22 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.22 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.22 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.22 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.22 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.22 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.03.23 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.23 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.23 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.23 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.23 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.24 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.24 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.24 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.24 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.24 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.24 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.25 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.03.25 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.25 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.25 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.25 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.25 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.26 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.26 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.26 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.26 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.26 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.26 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.03.29 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.03.29 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.03.29 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.03.29 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.03.29 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.03.30 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.03.30 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.03.30 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.30 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.30 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.30 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.31 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.03.31 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.03.31 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.03.31 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.03.31 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.03.31 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.01 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.01 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.01 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.01 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.01 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.01 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.04.02 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.02 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.02 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.02 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.02 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.05 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.05 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.05 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.05 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.05 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.05 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.06 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.04.06 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.06 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.06 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.06 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.06 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.07 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.07 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.07 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.07 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.07 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.07 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.04.08 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.08 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.08 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.08 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.08 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.09 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.09 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.09 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.09 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.09 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.09 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.12 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.04.12 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.12 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.12 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.12 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.12 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.13 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.13 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.13 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.13 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.13 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.13 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.04.14 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.14 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.14 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.14 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.14 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.15 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.15 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.15 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.15 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.15 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.15 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.16 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.04.16 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.16 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.16 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.16 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.16 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.19 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.19 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.19 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.19 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.19 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.19 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.04.20 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.20 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.20 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.20 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.20 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.21 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.21 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.21 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.21 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.21 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.21 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.22 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.04.22 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.22 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.22 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.22 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.22 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.23 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.23 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.23 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.23 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.23 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.23 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.04.26 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.26 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.26 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.26 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.26 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.27 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.27 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.27 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.27 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.27 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.27 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.28 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.04.28 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.04.28 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.04.28 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.04.28 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.04.28 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.04.29 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.04.29 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.04.29 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.29 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.29 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.29 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.04.30 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.04.30 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.04.30 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.04.30 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.04.30 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.05.03 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.05.03 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.05.03 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.05.03 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.05.03 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.05.03 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.05.04 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.05.04 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.05.04 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.05.04 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.05.04 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.05.04 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.05.05 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.05.05 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.05.05 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.05.05 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.05.05 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.05.05 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.05.06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.05.06 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.05.06 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.05.06 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.05.06 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.05.06 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.05.07 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.05.07 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.05.07 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.05.07 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.05.07 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.05.07 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.05.10 00:00:00,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2010.05.10 04:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2010.05.10 08:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.05.10 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.05.10 16:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.05.10 20:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.05.11 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.05.11 04:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.05.11 08:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.05.11 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.05.11 16:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.05.11 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.05.12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.05.12 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010.05.12 08:00:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2010.05.12 12:00:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2010.05.12 16:00:00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010.05.12 20:00:00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2010.05.13 00:00:00,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2010.05.13 04:00:00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2010.05.13 08:00:00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2010.05.13 12:00:00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010.05.13 16:00:00,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2010.05.13 20:00:00,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
